No,Date,Ticker,Reference,Open_price,Close_price,Highest_price,Lowest_price,Average,Change,Change_percent,Matched_volume,Matched_value,Negotiated_volume,Negotiated_value,Total_volume,Total_value,Market_cap
1862,12/03/2019,MCH,"101,900","100,300","101,000","101,000","100,000","100,365",-900,-0.88,0.00,0.19,0.00,0.00,0.00,0.19,"61,602.84"
1863,11/03/2019,MCH,"103,600","102,000","102,000","102,000","101,600","101,927","-1,600",-1.54,0.00,0.27,0.00,0.00,0.00,0.27,"62,212.77"
1864,08/03/2019,MCH,"103,600","103,600","103,600","103,600","103,600",0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"63,188.66"
1865,07/03/2019,MCH,"103,500","105,500","103,000","105,500","103,000","103,625",125,0.12,0.00,0.29,0.00,0.00,0.00,0.29,"62,822.70"
1866,06/03/2019,MCH,"104,400","103,500","103,300","104,000","103,300","103,539","-1,100",-1.05,0.00,0.12,0.00,0.00,0.00,0.12,"63,005.68"
1867,05/03/2019,MCH,"104,100","105,000","104,100","105,000","104,100","104,406",306,0.29,0.00,0.19,0.00,0.00,0.00,0.19,"63,493.62"
1868,04/03/2019,MCH,"108,400","103,700","104,100","104,200","103,700","104,097","-4,300",-3.97,0.00,0.36,0.00,0.00,0.00,0.36,"63,493.62"
1869,01/03/2019,MCH,"106,500","108,000","108,700","108,700","108,000","107,851","1,850",1.74,0.00,0.03,0.00,0.00,0.00,0.03,"66,299.30"
1870,28/02/2019,MCH,"106,500","106,500","106,500","106,500","106,500",0,0,0.00,0.00,0.01,0.00,0.00,0.00,0.01,"64,957.45"
1871,27/02/2019,MCH,"110,000","105,000","106,500","107,000","105,000","106,571","-3,500",-3.18,0.00,0.39,0.00,0.00,0.00,0.39,"64,957.45"
1872,26/02/2019,MCH,"109,800","110,000","110,000","110,000","110,000","110,000",200,0.18,0.00,0.06,0.00,0.00,0.00,0.06,"67,092.20"
1873,25/02/2019,MCH,"109,700","109,000","110,000","110,000","102,500","109,772",72,0.07,0.01,0.84,0.00,0.00,0.01,0.84,"67,092.20"
1874,22/02/2019,MCH,"109,800","109,800","109,800","109,800","109,000","109,686",0,0.00,0.00,0.08,0.00,0.00,0.00,0.08,"66,970.22"
1875,21/02/2019,MCH,"109,900","109,900","109,900","110,000","109,000","109,755",0,0.00,0.00,0.27,0.00,0.00,0.00,0.27,"67,031.21"
1876,20/02/2019,MCH,"109,700","109,700","110,000","110,000","109,700","109,846",160,0.15,0.01,0.60,0.00,0.00,0.01,0.60,"67,092.20"
1877,19/02/2019,MCH,"109,900","109,500","109,900","109,900","109,500","109,688",0,0.00,0.01,1.30,0.00,0.00,0.01,1.30,"67,031.21"
1878,18/02/2019,MCH,"109,800","110,000","109,800","110,000","109,800","109,940",140,0.13,0.01,1.49,0.00,0.00,0.01,1.49,"66,970.22"
1879,15/02/2019,MCH,"109,000","109,000","110,000","110,000","109,000","109,794",794,0.73,0.02,2.26,0.00,0.00,0.02,2.26,"67,092.20"
1880,14/02/2019,MCH,"108,600","109,000","109,000","109,000","109,000","109,000",400,0.37,0.00,0.36,0.00,0.00,0.00,0.36,"66,482.27"
1881,13/02/2019,MCH,"108,600","108,000","108,600","108,900","108,000","108,561",0,0.00,0.04,4.51,0.00,0.00,0.04,4.51,"66,238.30"
1882,12/02/2019,MCH,"108,600","108,100","108,600","109,000","108,100","108,562",0,0.00,0.00,0.51,0.00,0.00,0.00,0.51,"66,238.30"
1883,11/02/2019,MCH,"106,100","108,000","109,000","109,000","108,000","108,575","2,475",2.33,0.02,1.66,0.00,0.00,0.02,1.66,"66,482.27"
1884,01/02/2019,MCH,"108,000","100,000","108,000","108,000","100,000","106,142",0,0.00,0.00,0.35,0.00,0.00,0.00,0.35,"65,872.35"
1885,31/01/2019,MCH,"108,000","108,000","108,000","108,000","107,900","107,690",0,0.00,0.00,0.08,0.00,0.00,0.00,0.08,"65,872.35"
1886,30/01/2019,MCH,"108,000","107,000","108,000","108,500","107,000","108,005",0,0.00,0.01,0.67,0.00,0.00,0.01,0.67,"65,872.35"
1887,29/01/2019,MCH,"107,900","106,000","108,000","108,500","106,000","107,954",54,0.05,0.02,2.26,0.00,0.00,0.02,2.26,"65,872.35"
1888,28/01/2019,MCH,"107,700","107,700","108,000","108,000","107,700","107,835",158,0.15,0.01,0.58,0.00,0.00,0.01,0.58,"65,872.35"
1889,25/01/2019,MCH,"106,900","107,500","108,000","108,000","106,900","107,729",838,0.78,0.01,0.71,0.00,0.00,0.01,0.71,"65,872.35"
1890,24/01/2019,MCH,"107,200","105,200","108,000","110,000","105,000","106,896",800,0.75,0.01,1.21,0.00,0.00,0.01,1.21,"65,872.35"
1891,23/01/2019,MCH,"107,800","106,000","110,000","110,000","106,000","107,183","2,200",2.04,0.06,6.36,0.00,0.00,0.06,6.36,"67,092.20"
1892,22/01/2019,MCH,"105,600","107,500","108,000","108,000","105,600","107,834","2,234",2.12,0.04,4.67,0.00,0.00,0.04,4.67,"65,872.35"
1893,21/01/2019,MCH,"105,400","105,000","106,500","106,500","105,000","105,585",185,0.18,0.02,2.06,0.00,0.00,0.02,2.06,"64,957.45"
1894,18/01/2019,MCH,"104,700","104,500","105,900","105,900","104,000","105,387",687,0.66,0.04,3.82,0.00,0.00,0.04,3.82,"64,591.49"
1895,17/01/2019,MCH,"103,000","103,000","106,000","106,000","103,000","103,034","1,710",1.66,0.05,5.40,0.00,0.00,0.05,5.40,"64,652.49"
1896,16/01/2019,MCH,"102,300","103,000","103,200","103,200","102,900","102,961",705,0.69,0.01,1.01,0.00,0.00,0.01,1.01,"62,944.69"
1897,15/01/2019,MCH,"102,200","102,000","102,200","103,000","90,000","102,322",122,0.12,0.02,1.70,0.00,0.09,0.02,1.79,"62,334.76"
